Seconds,SmallBurner_Low_1,SmallBurner_Low_2,SmallBurner_Med_1,SmallBurner_Med_2,SmallBurner_High_1,SmallBurner_High_2,LargeBurner_Low_2,H1_AllBurners_High,AllBurners_High_2,WarmingZone_1,WarmingZone_2,Oven_Preheat_1,Oven_325F_1,Oven_350F_1,Oven_350F_Convect_1,Oven_Broil_1
335.6,0,0,0,1.17226,1.13704,0,0,6.95687,0,0.0946767,0.0982702,3.41284,3.39544,0,0,3.4437
335.8,0,0,0,1.17095,1.13474,0,0,6.95293,0,0.0943484,0.0982702,3.4112,3.39609,0,0,3.44468
336,0,0,0,1.16931,1.13441,0,0,6.94899,0,0.0940201,0.0982702,3.41152,3.39511,0,0,3.44468
336.2,0,0,0,1.16668,1.13441,0,0,6.9503,0,0.0943484,0.0976137,3.41087,3.39445,0,0,3.44632
336.4,0,0,0,1.16504,1.13343,0,0,6.94866,0,0.0943484,0.097942,3.40955,3.39379,0,0,3.44764
336.6,0,0,0,1.16471,1.13343,0,0,6.948,0,0.0953333,0.0985984,3.40988,3.39314,0,0,3.44993
336.8,0,0,0,1.16471,1.1308,0,0,6.94735,0,0.0946767,0.0982702,3.40923,3.39281,0,0,3.45158
337,0,0,0,1.16438,1.13113,0,0,6.94735,0,0.0943484,0.0982702,3.40693,3.39281,0,0,3.45059
337.2,0,0,0,1.16373,1.13244,0,0,6.94636,0,0.0936918,0.0982702,3.40627,3.39183,0,0,3.45355
337.4,0,0,0,1.16241,1.13277,0,0,6.94406,0,0.0943484,0.097942,3.40627,3.3915,0,0,3.45387
337.6,0,0,0,1.1611,1.13244,0,0,6.94045,0,0.095005,0.0985984,3.40627,3.39051,0,0,3.44796
337.8,0,0,0,1.16209,1.13211,0,0,6.94078,0,0.095005,0.0985984,3.40561,3.39018,0,0,3.4519
338,0,0,0,1.1611,1.13179,0,0,6.94177,0,0.0946767,0.0985984,3.40496,3.38854,0,0,3.45059
338.2,0,0,0,1.1611,1.13244,0,0,6.9398,0,0.0936918,0.0976137,3.40397,3.38854,0,0,3.45059
338.4,0,0,0,1.15979,1.1331,0,0,6.94406,0,0.0946767,0.0976137,3.4112,3.38821,0,0,3.45355
338.6,0,0,0,1.16012,1.13244,0,0,6.94341,0,0.0943484,0.0985984,3.41481,3.38789,0,0,3.45223
338.8,0,0,0,1.16044,1.13277,0,0,6.94505,0,0.0946767,0.0985984,3.41415,3.38723,0,0,3.45322
339,0,0,0,1.16012,1.13244,0,0,6.94538,0,0.0943484,0.097942,3.41349,3.3869,0,0,3.45486
339.2,0,0,0,1.1588,1.13244,0,0,6.94472,0,0.0946767,0.0972855,3.41448,3.38624,0,0,3.45486
339.4,0,0,0,1.15913,1.13277,0,0,6.94406,0,0.0936918,0.097942,3.41349,3.3846,0,0,3.45486
339.6,0,0,0,1.15913,1.1331,0,0,6.94045,0,0.0940201,0.097942,3.41152,3.38526,0,0,3.45683
339.8,0,0,0,1.15979,1.1331,0,0,6.94013,0,0.0946767,0.097942,3.41316,3.38592,0,0,3.45486
340,0,0,0,1.15946,1.13179,0,0,6.93454,0,0.0943484,0.0982702,3.41481,3.38559,0,0,3.45519
340.2,0,0,0,0.577285,1.13211,0,0,6.93783,0,0.0940201,0.0976137,3.41415,3.38624,0,0,3.45617
340.4,0,0,0,0.0223649,1.13277,0.371078,0,6.93881,0,0.0940201,0.097942,3.41316,3.38362,0,0,3.45749
340.6,0,0,0,0,1.13244,1.15552,0,6.93914,0,0.0946767,0.0982702,3.41546,3.38033,0,0,3.45749
340.8,0,0,0,0,1.13244,1.17686,0,6.93914,0,0.0943484,0.0982702,3.41546,3.38132,0,0,3.45913
341,0,0,0,0,1.13211,1.17391,0,6.93816,0,0.0943484,0.0982702,3.41546,3.38099,0,0,3.45683
341.2,0,0,0,0,1.13113,1.17128,0,6.93947,0,0.0940201,0.0976137,3.41448,3.38066,0,0,3.4565
341.4,0,0,0,0,1.13146,1.16931,0,6.94242,0,0.0943484,0.097942,3.41415,3.37935,0,0,3.45781
341.6,0,0,0,0,1.13179,1.16865,0,6.9421,0,0.0943484,0.0982702,3.41284,3.37804,0,0,3.4565
341.8,0,0,0,0,1.13244,1.168,0,6.94374,0,0.0943484,0.097942,3.41382,3.37771,0,0,3.45552
342,0,0,0,0,1.13179,1.16701,0,6.93947,0,0.0943484,0.0985984,3.41415,3.37738,0,0,3.45486
342.2,0,0,0,0,1.13179,1.16471,0,6.9421,0,0.0936918,0.0976137,3.41481,3.37639,0,0,3.45519
342.4,0,0,0,0,1.13179,1.16438,0,6.94439,0,0.0943484,0.097942,3.41481,3.37672,0,0,3.45289
342.6,0,0,0,0,1.13146,1.16373,0,6.94308,0,0.0936918,0.0985984,3.41546,3.37508,0,0,3.45026
342.8,0,0,0,0,1.1308,1.16307,0,6.94177,0,0.0946767,0.0982702,3.41612,3.37541,0,0,3.45026
343,0,0,0,0,1.13179,1.16241,0,6.94242,0,0.0943484,0.0985984,3.41612,3.37344,0,0,3.45092
343.2,0,0,0,0,0.0572501,1.16143,0,6.94111,0,0.0933635,0.0976137,3.41645,3.37278,0,0,3.44796
343.4,0,0,0,0,0,1.16143,0,6.9398,0,0.0946767,0.0976137,3.4171,3.37311,0,0,3.44928
343.6,0,0,1.07926,0,0,1.16077,0,6.9398,0,0.0946767,0.0985984,3.41612,3.37278,0,0,3.44796
343.8,0,0,1.16363,0,0,1.16176,0,6.93881,0,0.0940201,0.0985984,3.41546,3.37246,0,0,3.44764
344,0,0,1.1633,0,0,1.16176,0,6.93947,0,0.0933635,0.0992549,3.41513,3.37213,0,0,3.44435
344.2,0,0,1.16101,0,0,1.16012,0,6.94045,0,0.0946767,0.0972855,3.41382,3.37081,0,0,3.44304
344.4,0,0,1.15739,0,0,1.15946,0,6.94406,0,0.0936918,0.0972855,3.41513,3.37114,0,0,3.44403
344.6,0,0,1.15444,0,0,1.1611,0,6.94406,0,0.0943484,0.0989267,3.4171,3.37114,0,0,3.44107
344.8,0,0,1.15345,0,0,1.16176,0,7.72805,0,0.0943484,0.097942,3.41743,3.37147,0,0,3.43615
345,0,0,1.15116,0,0,1.16077,0,8.05209,0,0.0943484,0.0989267,3.41776,3.37213,0,0,3.4368
345.2,0,0,1.14951,0,0,1.16077,0,8.05767,0,0.0943484,0.097942,3.41743,3.37016,0,0,3.43483
345.4,0,0,1.14951,0,0,1.16537,0,8.05668,0,0.0936918,0.0972855,3.4171,3.37049,0,0,3.4345
345.6,0,0,1.14853,0,0,1.16044,0,8.05471,0,0.0946767,0.0982702,3.41776,3.36819,0,0,3.43319
345.8,0,0,1.1482,0,0,1.16077,0,8.05307,0,0.0943484,0.0982702,3.41809,3.3672,0,0,3.42991
346,0,0,1.1482,0,0,1.16143,0,7.05076,0,0.0940201,0.0982702,3.41842,3.36687,0,0,3.43056
346.2,0,0,1.14886,0,0,1.15946,0,6.92831,0,0.0936918,0.097942,3.41875,3.3649,0,0,3.42991
346.4,0,0,1.14919,0,0,1.1588,0,6.92207,0,0.0946767,0.0972855,3.41776,3.36359,0,0,3.42794
346.6,0,0,1.14787,0,0,1.15946,0,6.91911,0,0.0940201,0.0982702,3.41678,3.36261,0,0,3.42892
346.8,0,0,1.14722,0,0,1.16012,0,6.91944,0,0.095005,0.0985984,3.41513,3.36162,0,0,3.42925
347,0,0,1.14754,0,0,1.16077,0,6.91944,0,0.0940201,0.0982702,3.41645,3.36031,0,0,3.4263
347.2,0,0,1.14787,0,0,1.15946,0,6.91747,0,0.0940201,0.0989267,3.41809,3.36195,0,0,3.42663
347.4,0,0,1.14853,0,0,1.1588,0,6.91714,0,0.0943484,0.0982702,3.41743,3.36228,0,0,3.42728
347.6,0,0,1.14754,0,0,1.1588,0,6.9178,0,0.0946767,0.0982702,3.41809,3.36359,0,0,3.42695
347.8,0,0,1.14164,0,0,1.15913,0,6.9178,0,0.0943484,0.0982702,3.41776,3.36293,0,0,3.42695
348,0,0,0.103869,0,0,1.15946,0,6.91517,0,0.0940201,0.0982702,3.41809,3.36293,0,0,3.4263
348.2,0,0,0,0,0,1.15782,0,6.91649,0,0.0936918,0.0982702,3.41875,3.36129,0,0,3.42466
348.4,0,0,0,1.07573,0,1.1588,0,6.91714,0,0.0936918,0.097942,3.41973,3.36162,0,0,3.42695
348.6,0,0,0,1.1762,0,1.15946,0,6.91813,0,0.0946767,0.0985984,3.42203,3.36162,0,0,3.42597
348.8,0,0,0,1.17817,0,1.15946,0,6.9155,0,0.0943484,0.0985984,3.42334,3.35932,0,0,3.42827
349,0,0,0,1.17653,0,1.15913,0,6.91649,0,0.0943484,0.0989267,3.424,3.35998,0,0,3.43122
349.2,0,0,0,1.17489,0,1.15782,0,6.91353,0,0.0930352,0.0972855,3.42367,3.35932,0,0,3.43024
349.4,0,0,0,1.17292,0,1.15814,0,6.90795,0,0.0933635,0.0972855,3.42269,3.35932,0,0,3.43319
349.6,0,0,0,1.17292,0,1.15847,0,6.90565,0,0.0946767,0.0985984,3.42334,3.36162,0,0,3.43155
349.8,0,0,0,1.17292,0,1.15913,0,6.91255,0,0.095005,0.0989267,3.42367,3.36293,0,0,3.43024
350,0,0,0,1.17259,0,1.15946,0,6.91419,0,0.0943484,0.0982702,3.42498,3.36425,0,0,3.43286
350.2,0,0,0,1.17194,0,1.15749,0,6.91452,0,0.0943484,0.097942,3.424,3.36458,0,0,3.43221
350.4,0,1.14206,0,1.17029,0,1.15716,0,6.91517,0,0.0940201,0.097942,3.424,3.36556,0,0,3.43352
350.6,0,1.21099,0,1.16964,0,1.15847,0,6.9155,0,0.095005,0.0985984,3.42433,3.36687,0,0,3.43582
350.8,0,1.20968,0,1.16997,0,1.15847,0,6.91616,0,0.095005,0.0989267,3.42367,3.36786,0,0,3.4368
351,0,1.2041,0,1.16898,0,1.15847,0,6.91911,0,0.0936918,0.0985984,3.42203,3.36753,0,0,3.43844
351.2,0,1.1995,0,1.16865,0,1.15683,0,6.92043,0,0.0943484,0.097942,3.42104,3.36819,0,0,3.44107
351.4,0,1.19556,0,1.16767,0,1.1565,0,6.92141,0,0.0940201,0.0982702,3.42203,3.37016,0,0,3.4414
351.6,0,1.19162,0,1.16767,0,1.15749,0,6.91977,0,0.0940201,0.0985984,3.4217,3.37278,0,0,3.44041
351.8,0,1.18867,0,1.168,0,1.15847,0,6.91944,0,0.0940201,0.0982702,3.42269,3.37311,0,0,3.44041
352,0,1.18604,0,1.16832,0,1.1565,0,6.91944,0,0.0940201,0.0982702,3.43713,3.3741,0,0,3.44173
352.2,0,1.18473,0,1.16832,0,1.15519,0,6.91879,0,0.0946767,0.0982702,3.40627,3.37672,0,0,0.206628
352.4,0,1.18309,0,1.168,0,1.15552,0,6.92108,0,0.0943484,0.0982702,3.4066,3.37639,0,0,0
352.6,0,1.18211,0,1.168,0,1.15585,0,6.92108,0,0.0946767,0.097942,3.40857,3.37705,0,0,0
352.8,0,1.18046,0,1.16832,0,1.1565,0,6.92076,0,0.095005,0.0985984,3.40857,3.37705,0,0,0
353,0,0.137002,0,1.16898,0,1.15617,0,6.9201,0,0.0940201,0.0985984,3.40824,3.37771,0,0,0
353.2,0,0.0148983,0,1.16865,0,1.15617,0,6.9201,0,0.0943484,0.0976137,3.40791,3.37869,0,0,0
353.4,0,0,0,1.16832,0,1.15716,0,6.92043,0,0.0940201,0.0976137,3.4089,3.37869,0,0,0
353.6,0,0,0,1.16898,0,1.15749,0,6.91944,0,0.095005,0.0972855,3.40923,3.37935,0,0,0
353.8,0,0,0,1.16832,0,1.15782,0,6.92207,0,0.0946767,0.0989267,3.40955,3.37968,0,0,0
354,0,0,0,1.16931,0,1.15847,0,6.92108,0,0.0946767,0.097942,3.4089,3.37902,0,0,0
354.2,0,0,0,1.16832,0,1.15683,0,6.92207,0,0.0940201,0.0976137,3.40923,3.38001,0,0,0
354.4,0,0,0,1.16734,0,1.15683,0,6.92141,0,0.0943484,0.0969573,3.40758,3.38165,0,0,0
354.6,0,0,0,0.625881,0,1.15814,0,6.9178,0,0.0943484,0.0982702,3.40791,3.38198,0,0,0
354.8,0,0,0,0.024335,0,1.15782,0,6.91879,0,0.0943484,0.0985984,3.4089,3.38329,0,0,0
355,0,0,0,0,0,1.15683,0,6.92043,0,0.095005,0.097942,3.40988,3.38526,0,0,0
355.2,0,0,0,0,0,1.15814,0,6.91911,0,0.0943484,0.0976137,3.40824,3.38559,0,0,0
355.4,0,0,0,0,0,1.1565,0,6.91813,0,0.0940201,0.0972855,3.40791,3.38592,0,0,0
355.6,0,0,0,0,0,1.15683,0,6.91583,0,0.0953333,0.0976137,3.40693,3.38657,0,0,0
355.8,0,0,0,0,0.872427,1.15782,0,6.9178,0,0.0943484,0.097942,3.40561,3.38559,0,0,0
356,0,0,0,0,1.14886,1.15683,0,4.22571,0,0.0940201,0.0976137,3.4043,3.38592,0,0,0
356.2,0,0,0,0,1.15542,1.15585,0,4.07765,0,0.0936918,0.0976137,3.40496,3.38789,0,0,0
356.4,0,0,0,0,1.15542,1.15519,0,4.06813,0,0.0943484,0.0972855,3.40299,3.3892,0,0,0
356.6,0,0,0,0,1.15345,1.15585,0,4.06419,0,0.0943484,0.097942,3.40233,3.38953,0,0,0
356.8,0,0,1.12949,0,1.15247,1.1565,0,4.06222,0,0.0946767,0.0982702,3.40167,3.38953,0,0,0
357,0,0,1.17085,0,1.14951,1.15782,0,4.06156,0,0.0946767,0.097942,3.40135,3.38953,0,0,0
357.2,0,0,1.1679,0,1.1482,1.1565,0,4.06156,0,0.0943484,0.0969573,3.40036,3.38986,0,0,0
357.4,0,0,1.16429,0,1.14787,1.15683,0,4.55566,0,0.0943484,0.096629,3.39905,3.39051,0,0,0
357.6,0,0,1.16199,0,1.14754,1.1565,0,5.20865,0,0.0943484,0.097942,3.3997,3.38953,0,0,0
357.8,0,0,1.15838,0,1.14722,1.15782,0,5.22474,0,0.0946767,0.097942,3.40102,3.39215,0,0,0
358,0,0,1.15641,0,1.1459,1.15749,0,5.22474,0,0.0936918,0.0982702,3.39872,3.39347,0,0,0
358.2,0,0,1.15674,0,1.14558,1.15585,0,5.22277,0,0.0940201,0.0969573,3.39642,3.39248,0,0,0
358.4,0,0,1.15444,0,1.1459,1.15486,0,5.22408,0,0.0936918,0.0976137,3.39544,3.39215,0,0,0
358.6,0,0,1.15411,0,1.14492,1.15716,0,5.22015,0,0.0943484,0.097942,3.39478,3.39314,0,0,0
358.8,0,0,1.15148,0,1.14492,1.15782,0,5.21883,0,0.0946767,0.097942,3.39544,3.39314,0,0,0
359,0,0,1.14853,0,1.14426,1.15749,0,5.21588,0,0.0933635,0.0982702,3.39478,3.39183,0,0,0
359.2,0,0,1.14853,0,1.14262,1.15716,0,5.21818,0,0.0936918,0.097942,3.39379,3.39084,0,0,0
359.4,0,0,1.1482,0,1.14295,1.15716,0,5.21883,0,0.0940201,0.0976137,3.39412,3.38986,0,0,0
359.6,0,0,1.1482,0,1.14328,1.15782,0,5.21719,0,0.0943484,0.097942,3.39478,3.39051,0,0,0
359.8,0,0,1.14656,0,1.14262,1.15847,0,5.21818,0,0.0943484,0.097942,3.39445,3.39117,0,0,0
360,0,0,1.14623,0,1.14229,1.15782,0,5.21916,0,0.0936918,0.0982702,3.39412,3.38986,0,0,0
360.2,0,0,1.14754,0,1.14164,1.15683,0,5.22212,0,0.0936918,0.0976137,3.39314,3.3892,0,0,0
360.4,0,0,1.14656,0,1.14295,1.15782,0,5.22277,0,0.0943484,0.0982702,3.39051,3.38953,0,0,0
360.6,0,0,1.14623,0,1.14262,1.15782,0,5.22113,0,0.0943484,0.097942,3.39051,3.3892,0,0,0
360.8,0,0,1.14623,0,1.14196,1.1588,0,5.22179,0,0.095005,0.0989267,3.38953,3.38821,0,0,0
361,0,0,1.14558,0,1.13967,1.15716,0,5.22343,0,0.0940201,0.0992549,3.3892,3.38624,0,0,0
361.2,0,0,0.0628313,0,1.14065,1.15847,0,5.22179,0,0.0936918,0.0992549,3.38756,3.38657,0,0,0
361.4,0,0,0,0,1.13967,1.15946,0,5.2208,0,0.0936918,0.0985984,3.38789,3.38592,0,0,0
361.6,0,0,0,0,1.13999,1.15946,0,5.21949,0,0.0936918,0.0982702,3.38789,3.38427,0,0,0
361.8,0,0,0,0,1.13901,1.15946,0,5.22015,0,0.0940201,0.0995831,3.38592,3.38263,0,0,0
362,0,0,0,0,1.13901,1.1611,0,5.21785,0,0.0940201,0.0999114,3.38624,3.38263,0,0,0
362.2,0,0,0,0,1.13901,1.16012,0,5.21588,0,0.0936918,0.0989267,3.38493,3.37968,0,0,0
362.4,0,0,0,0,1.13868,1.15946,0,5.21555,0,0.0936918,0.0985984,3.3846,3.37804,0,0,0
362.6,0,0,0,0,1.13868,1.16077,0,5.21621,0,0.0943484,0.0992549,3.38296,3.37836,0,0,0
362.8,0,0,0,0,1.13934,1.1611,0,5.21621,0,0.095005,0.0989267,3.38263,3.37738,0,0,0
363,0,0,0,0,1.13802,1.16176,0,5.21719,0,0.0943484,0.0992549,3.38296,3.37902,0,0,0
363.2,0,0,0,0,1.13737,1.16077,0,5.21686,0,0.0943484,0.0985984,3.38132,3.37639,0,0,0
363.4,0,0,0,0,1.13737,1.16176,0,5.21752,0,0.0943484,0.0989267,3.38132,3.37574,0,0,0
363.6,0,0,0,0.220691,1.13638,1.16143,0,5.21588,0,0.0940201,0.0989267,3.38066,3.37508,0,0,0
363.8,0,0,0,1.15585,1.13802,1.16176,0,5.21456,0,0.0953333,0.0992549,3.37968,3.60194,0,0,0
364,0,0,0,1.17982,1.13704,1.16274,0,5.21358,0,0.0943484,0.0989267,3.37804,3.48441,0,0,0
364.2,0,0,0,1.1785,1.13704,1.16143,0,5.21358,0,0.0936918,0.0982702,3.37705,3.48014,0,0,0
364.4,0,0,0,1.17555,1.13704,1.1611,0,5.21522,0,0.0946767,0.0992549,3.37574,3.47751,0,0,0
364.6,0,0,0,1.17358,1.1377,1.16241,0,5.2185,0,0.0953333,0.0989267,3.37508,3.47587,0,0,0
364.8,0,0,0,1.17259,1.1377,1.16406,0,5.21949,0,0.0946767,0.0989267,3.37377,3.47521,0,0,0
365,0,0,0,1.17161,1.13704,1.16438,0,5.22113,0,0.095005,0.0992549,3.37147,3.47324,0,0,0
365.2,0,0,0,1.17062,1.13573,1.1634,0,5.22113,0,0.095005,0.0989267,3.37278,3.47193,0,0,0
365.4,0,0,0,1.16865,1.1354,1.1634,0,5.21522,0,0.0943484,0.097942,3.37443,3.46865,0,0,0
365.6,0,0,0,1.168,1.1354,1.16373,0,5.21259,0,0.0956616,0.0985984,3.37508,3.46471,0,0,0
365.8,0,0,0,1.168,1.13474,1.16373,0,5.21259,0,0.0959899,0.0989267,3.37541,3.46274,0,0,0
366,0,0,0,1.16668,1.13408,1.16438,0,5.21194,0,0.095005,0.0982702,3.37574,3.46011,0,0,0
366.2,0,0,0,1.16635,1.13507,1.1634,0,5.21194,0,0.0953333,0.0989267,3.37639,3.46011,0,0,0
366.4,0,0,0,1.16537,1.13408,1.1634,0,3.7175,0,0.0943484,0.0985984,3.37574,3.46241,0,0,0
366.6,0,0,0,1.16504,1.13343,1.16373,0,2.37343,0,0.0953333,0.0985984,3.37607,3.46044,0,0,0
366.8,0,0,0,1.16537,1.13408,1.16471,0,2.32976,0,0.0959899,0.0995831,3.37574,1.25851,0,0,0
367,0,0,0,1.1657,1.13376,1.16504,0,2.32582,0,0.0953333,0.0999114,3.37508,0.0542954,0,0,0
367.2,0,0,0,1.16471,1.13343,1.16438,0,2.32418,0,0.0953333,0.0985984,3.3718,0.0119443,0,0,0
367.4,0,0,0,1.16307,1.13376,1.16438,0,2.32385,0,0.0953333,0.0985984,3.37344,0,0,0,0
367.6,0,0,0,1.16373,1.13408,1.16406,0,2.32156,0,0.0959899,0.0989267,3.37508,0,0,0,0
367.8,0,0,0,1.16406,1.13408,1.16504,0,2.3209,0,0.0956616,0.0985984,3.37508,0,0,0,0
368,0,0,0,1.16307,1.13277,1.1657,0,2.32024,0,0.0959899,0.0989267,3.37639,0,0,0,0
368.2,0,0,0,1.16209,1.13343,1.16504,0,2.31926,0,0.0956616,0.0989267,3.37607,0,0,0,0
368.4,0,0,0,1.16176,1.13376,1.16438,0,2.3186,0,0.0956616,0.0982702,3.37541,0,0,0,0
368.6,0,0,0,1.16077,1.13376,1.16504,0,3.33733,0,0.0963182,0.0989267,3.37639,0,0,0,0
368.8,0,0,0,0.559554,1.13376,1.16406,0,5.18896,0,0.0956616,0.0985984,3.37672,0,0,0,0
369,0,0,0,0.0226932,1.13343,1.16373,0,5.23984,0,0.0956616,0.0985984,3.37607,0,0,0,0
369.2,0,0,0,0,1.13277,1.16438,0,5.23919,0,0.0959899,0.0989267,3.37705,0,0,0,0
369.4,0,0,0,0,1.13277,1.1634,0,5.23558,0,0.0956616,0.0976137,3.37705,0,0,0,0
369.6,0,0,0,0,1.13376,1.16438,0,5.23098,0,0.0956616,0.0985984,3.37738,0,0,0,0
369.8,0,0,0,0,1.13343,1.16471,0,5.22835,0,0.0963182,0.0992549,3.37705,2.28282,0,0,0
370,0,0,1.12522,0,1.1331,1.16471,0,5.22704,0,0.095005,0.0982702,3.37705,3.32649,0,0,0
370.2,0,0,1.16757,0,1.13244,1.16373,0,5.2254,0,0.0956616,0.0985984,3.37804,3.36392,0,0,0
370.4,0,0,1.16691,0,1.13244,1.16307,0,5.22408,0,0.0953333,0.0976137,3.37804,3.3695,0,0,0
370.6,0,0,1.16166,0,1.13244,1.16438,0,5.22179,0,0.0956616,0.0982702,3.37935,3.37213,0,0,0
370.8,0,0,1.15805,0,1.13277,1.16373,0,5.22015,0,0.0953333,0.0989267,3.38066,3.37311,0,0,0
371,0,0,1.15641,0,1.13211,1.1634,0,5.22212,0,0.0953333,0.0985984,3.38165,3.37344,0,0,0
371.2,0,0,1.15477,0,1.13277,1.16209,0,5.22244,0,0.095005,0.0976137,3.38395,3.37574,0,0,0
371.4,0,0,1.15411,0,1.13343,1.16307,0,5.22179,0,0.0953333,0.0972855,3.3846,3.37738,0,0,0
371.6,0,0,1.15214,0,1.13277,1.16406,0,5.21982,0,0.095005,0.0976137,3.38329,3.37804,0,0,0
371.8,0,0,1.15017,0,1.13277,1.16471,0,5.2185,0,0.0953333,0.0982702,3.38296,3.38001,0,0,0
372,0,0,1.15017,0,1.13179,1.16373,0,5.21785,0,0.0943484,0.0982702,3.38263,3.38066,0,0,0
372.2,0,0,1.14886,0,1.13244,1.16438,0,5.21949,0,0.0946767,0.0976137,3.38165,3.38066,0,0,0
372.4,0,0,1.14853,0,1.13244,1.16406,0,5.21982,0,0.0946767,0.0972855,3.38198,3.38165,0,0,0
372.6,0,0,1.1482,0,1.13277,1.16471,0,5.22047,0,0.0946767,0.097942,3.38362,3.38296,0,0,0
372.8,0,0,1.14754,0,1.13376,1.1657,0,5.21949,0,0.095005,0.097942,3.38526,3.38559,0,0,0
373,0,0,1.14853,0,1.13244,1.16471,0,5.21916,0,0.0946767,0.0985984,3.38493,3.38657,0,0,0
373.2,0,0,1.14623,0,1.13179,1.16504,0,5.21916,0,0.0940201,0.096629,3.38624,3.38789,0,0,0
373.4,0,0,1.14689,0,1.13277,1.16438,0,5.21883,0,0.0943484,0.0972855,3.38657,3.3892,0,0,0
373.6,0,0,1.14722,0,1.1331,1.16406,0,5.2185,0,0.0956616,0.0976137,3.38624,3.39018,0,0,0
373.8,0,0,1.14656,0,1.13277,1.16504,0,5.21949,0,0.0946767,0.097942,3.38592,3.39084,0,0,0
374,0,0,1.14492,0,1.1331,1.16471,0,5.21916,0,0.0940201,0.097942,3.38526,3.39084,0,0,0
374.2,0,0,1.14525,0,1.13277,1.16406,0,5.22047,0,0.0936918,0.0972855,3.38427,3.39051,0,0,0
374.4,0,0,1.14558,0,1.13277,1.16406,0,5.22408,0,0.0943484,0.097942,3.3846,3.39018,0,0,0
374.6,0,0,0.973216,0,1.1331,1.16438,0,5.22704,0,0.095005,0.097942,3.38427,3.39084,0,0,0
374.8,0,0,0.0329557,0,1.13277,1.16537,0,5.22868,0,0.095005,0.0985984,3.38789,3.39248,0,0,0
375,0,0,0,0,1.1331,1.16504,0,5.22901,0,0.0940201,0.0982702,3.38821,3.39347,0,0,0
375.2,0,0,0,0,1.13277,1.16504,0,5.22868,0,0.0943484,0.0976137,3.38854,3.39248,0,0,0
375.4,0,0,0,0,1.13343,1.16537,0,5.22802,0,0.0940201,0.0985984,3.38854,3.39347,0,0,0
375.6,0,0,0,0,1.1331,1.16537,0,5.22507,0,0.0946767,0.0985984,3.38789,3.39412,0,0,0
375.8,0,0,0,0,1.13343,1.16603,0,5.2231,0,0.0946767,0.0982702,3.38854,3.39544,0,0,0
376,0,0,0,0,1.13343,1.16603,0,5.22441,0,0.0936918,0.0985984,3.39018,3.39741,0,0,0
376.2,0,0,0,0,1.1331,1.1657,0,5.2254,0,0.0933635,0.0982702,3.39248,3.39773,0,0,0
376.4,0,0,0,0,1.13408,1.16635,0,5.22605,0,0.0936918,0.097942,3.39117,3.39708,0,0,0
376.6,0,0,0,1.13779,1.13474,1.16701,0,5.2254,0,0.0946767,0.097942,3.3892,3.39741,0,0,0
376.8,0,0,0,1.17325,1.13408,1.16767,0,5.22704,0,0.0946767,0.0985984,3.38887,3.39806,0,0,0
377,0,0,0,1.17194,1.13408,1.16603,0,5.22901,0,0.0946767,0.0982702,3.38756,3.39872,0,0,0
377.2,0,0,0,1.17095,1.13408,1.16603,0,5.23032,0,0.0946767,0.0985984,3.3869,3.39773,0,0,0
377.4,0,0,0,1.16865,1.13343,1.1657,0,5.23065,0,0.0943484,0.0982702,3.38723,3.40036,0,0,0
377.6,0,0,0,1.16668,1.13376,1.16635,0,5.23098,0,0.0946767,0.0982702,3.38821,3.39806,0,0,0
377.8,0,0,0,1.1657,1.13441,1.16701,0,5.23164,0,0.0943484,0.0989267,3.39051,3.39708,0,0,0
378,0,0,0,1.16438,1.13408,1.16603,0,5.23164,0,0.0940201,0.0985984,3.3915,3.39872,0,0,0
378.2,0,0,0,1.16307,1.13474,1.16668,0,5.23196,0,0.0943484,0.097942,3.39183,3.39872,0,0,0
378.4,0,0,0,1.16176,1.1354,1.1657,0,5.23393,0,0.0940201,0.0985984,3.39248,3.39773,0,0,0
378.6,0,0,0,1.16077,1.1354,1.16668,0,5.23295,0,0.0946767,0.0989267,3.39314,3.39839,0,0,0
378.8,0,0,0,1.16176,1.13573,1.16668,0,5.2359,0,0.095005,0.0995831,3.39248,3.39773,0,0,0
379,0,0,0,1.16044,1.1354,1.16701,0,5.23755,0,0.0936918,0.0995831,3.39183,3.39839,0,0,0
379.2,0,0.0628207,0,1.16044,1.13507,1.16603,0,5.23689,0,0.0940201,0.0985984,3.39084,3.39642,0,0,0
379.4,0,0,0,1.15946,1.13605,1.16504,0,5.23689,0,0.0946767,0.097942,3.39084,3.39708,0,0,0
379.6,0,0,0,1.1588,1.13573,1.16537,0,5.23459,0,0.0956616,0.0985984,3.39084,3.39675,0,0,0
379.8,0,0.99895,0,1.16012,1.13573,1.16635,0,5.23262,0,0.095005,0.0989267,3.3915,3.39576,0,0,0
380,0,1.20804,0,1.15946,1.13573,1.16668,0,5.23164,0,0.095005,0.0995831,3.39314,3.39544,0,0,0
380.2,0,1.21263,0,1.15913,1.1354,1.16603,0,5.23164,0,0.0940201,0.0982702,3.39478,3.39576,0,0,0
380.4,0,1.20869,0,1.15847,1.13671,1.16537,0,5.23295,0,0.0943484,0.0982702,3.39314,3.39379,0,0,0
380.6,0,1.20344,0,1.15782,1.13573,1.16603,0,5.23492,0,0.0953333,0.0989267,3.39445,3.39183,0,0,0
380.8,0,1.1972,0,1.15782,1.13704,1.16767,0,5.23492,0,0.0953333,0.0992549,3.39379,3.39215,0,0,0
