lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0.158,0.344,0.344,0,0,0,0,0.528,0,0.138,0.128
0.159,0.355,0.355,0,0,0,0,0.538,0,0,0.0428
0.0491,0.433,0.433,0,0,0,0,0.465,0,0,0.171
0.182,0.588,0.588,0,0,0,0,0.568,0,0,0.243
0.222,0.699,0.699,0,0.417,0,0,0.573,0.385,0,0.3
0.742,0.743,0.743,0,0.317,0,0,0.743,0.547,0,0.3
0.879,0.788,0.788,0,0,0,0,0.698,0.297,0,0
0.874,0.765,0.765,0,0,0,0,0.669,0,0,0.128
0.383,0.654,0.654,0,0,0,0,0.551,0,0,0
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.0857
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0.217,0,0,0,0.465,0,0,0.295
0.327,0.477,0.477,0.0333,0,0,0,0.55,0,0,0.121
0.414,0.521,0.521,0,0,0,0,0.624,0,0,0.0515
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.271
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.0428
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0.128
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.0428
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.341
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0.214
0.158,0.344,0.344,0.217,0,0,0,0.528,0,0,0
0.269,0.355,0.355,0.0333,0,0,0,0.611,0,0,0.214
0.394,0.433,0.433,0.5,0,0,0,0.713,0,0,0.276
0.447,0.588,0.588,0,0,0,0,0.773,0,0,0.0857
0.566,0.699,0.699,0,0,0,0,0.788,0,0,0.171
0.742,0.743,0.743,0,0.917,0,0,0.743,0.532,0,0.128
0.879,0.788,0.788,0,0.0667,0,0,0.698,0.812,0,0.499
0.599,0.765,0.765,0,0,0,0,0.601,0.482,0,0.075
0.216,0.654,0.654,0,0,0,0,0.508,0.618,0,0.0857
0.115,0.555,0.555,0,0,0,0,0.489,0.749,0,0
0.0736,0.444,0.444,0,0,0,0,0.484,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0.25,0,0,0,0.465,0,0,0
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0.177
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0
0.0491,0.377,0.377,0,0,0,0,0.465,0,0,0
0.0491,0.255,0.255,0.217,0,0,0,0.465,0,0,0.0428
0.169,0.266,0.266,0.783,0,0,0,0.523,0,0,0
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0.128
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.171
0.269,0.355,0.355,0,0,0,0,0.611,0,0,0
0.279,0.433,0.433,0,0,0,0,0.631,0,0,0.343
0.314,0.588,0.588,0,0,0,0,0.67,0,0,0.128
0.566,0.699,0.699,0.217,0,0.319,0,0.788,0,0.221,0.0857
0.742,0.743,0.743,0.283,0,0.574,0.433,0.743,0,0.726,0.128
0.879,0.788,0.788,0,0,0,0.0333,0.698,0,0.734,0.128
0.874,0.765,0.765,0,0,0,0,0.669,0,0.435,0.214
0.55,0.654,0.654,0.717,0,0,0,0.594,0,0.119,0.0428
0.247,0.555,0.555,0.533,0,0,0,0.535,0,0,0
0.0736,0.444,0.444,0,0,0,0,0.484,0,0,0.128
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0513,0.366,0.366,0,0,0,0,0.472,0,0,0
0.0791,0.399,0.399,0,0,0,0,0.474,0,0,0
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0
0.171,0.521,0.521,0,0.417,0,0,0.518,0.471,0,0
0.299,0.377,0.377,0,0.317,0,0,0.581,0.314,0,0.343
0.297,0.255,0.255,0,0,0,0,0.581,0,0,0
0.288,0.266,0.266,0,0,0,0,0.581,0,0,0.128
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.3
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.0428
0.266,0.311,0.311,0,0,0.596,0.167,0.601,0,0.657,0.0428
0.375,0.344,0.344,0,0,0,0.0667,0.654,0,0.553,0.214
0.269,0.355,0.355,0,0,0,0,0.611,0,0,0.128
0.164,0.433,0.433,0,0,0,0,0.548,0,0,0.0857
0.0491,0.588,0.588,0,0,0,0,0.465,0,0,0.0428
0.0491,0.699,0.699,0,0,0,0,0.465,0,0,0.128
0.0491,0.743,0.743,0,0,0.894,0.183,0.465,0,0.389,0.128
0.326,0.788,0.788,0,0,0,0.05,0.543,0,0.173,0
0.874,0.765,0.765,0,0,0,0,0.669,0,0,0
0.383,0.654,0.654,0,0,0,0,0.551,0,0,0
0.181,0.555,0.555,0,0,0,0,0.512,0,0,0
0.0736,0.444,0.444,0,0,0,0,0.484,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0.0691
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0.0605
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.163
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.181
0.288,0.266,0.266,0,0,0,0,0.581,0,0,0.642
0.277,0.277,0.277,0,0,0,0,0.591,0,0,0.0857
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.0428
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0.128
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0
0.159,0.355,0.355,0,0,0,0,0.538,0,0,0
0.279,0.433,0.433,0.25,0,0,0,0.631,0,0,0.358
0.447,0.588,0.588,0.217,0,0,0,0.773,0,0,0.128
0.566,0.699,0.699,1,0.917,0,0,0.788,0.665,0,0.128
0.742,0.743,0.743,0.283,0.0667,0,0,0.743,0.566,0,0
0.879,0.788,0.788,0,0,0,0,0.698,0.523,0,0
0.599,0.765,0.765,0,0,0,0,0.601,0,0,0.0428
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0.0428
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0791,0.399,0.399,0,0,0,0,0.474,0,0,0.161
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0
0.292,0.521,0.521,0,0,0,0,0.571,0,0,0
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.0938
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.0428
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0.3
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.171
0.159,0.266,0.266,0.5,0,0,0,0.533,0,0,0
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0.0857
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.0857
0.269,0.355,0.355,0,0,0,0,0.611,0,0,0.171
0.164,0.433,0.433,0,0,0,0,0.548,0,0,0
0.182,0.588,0.588,0.467,0,0,0,0.568,0,0,0.0428
0.394,0.699,0.699,0.0333,0,0,0,0.68,0,0,0.212
0.511,0.743,0.743,0,0,0,0,0.65,0,0,0.276
0.879,0.788,0.788,0,0,0,0,0.698,0,0,0.0428
0.874,0.765,0.765,0,0,0,0,0.669,0,0,0.0887
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0.153
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0.214
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0.194
0.0491,0.521,0.521,0.217,0.667,0,0,0.465,0.418,0,0.0856
0.174,0.377,0.377,0.533,0.0667,0,0,0.523,0,0,0
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.214
0.0491,0.266,0.266,0,0,0,0,0.465,0,0,0.514
0.0491,0.311,0.311,0,0,0,0,0.465,0,0,0.0857
0.0491,0.344,0.344,0,0,0,0,0.465,0,0,0.0857
0.159,0.355,0.355,0,0,0,0,0.538,0,0,0
0.279,0.433,0.433,0,0,0,0,0.631,0,0,0
0.447,0.588,0.588,0.717,0.167,0,0,0.773,0.283,0,0.0558
0.566,0.699,0.699,0.533,0.567,0,0,0.788,0.26,0,0.0428
0.511,0.743,0.743,0,0,0,0,0.65,0,0,0.171
0.603,0.788,0.788,0,0,0,0,0.621,0,0,0.343
0.324,0.765,0.765,0,0,0,0,0.533,0,0,0.0857
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0.0428
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0.319,0,0.465,0,0.249,0
0.0791,0.399,0.399,0,0,0.574,0.433,0.474,0,0.59,0.0818
0.234,0.477,0.477,0,0,0,0.267,0.522,0,0.455,0.108
0.171,0.521,0.521,0,0,0,0,0.518,0,0.54,0
0.174,0.377,0.377,0,0,0,0,0.523,0,0.473,0.128
0.297,0.255,0.255,0,0,0,0,0.581,0,0.401,0.0428
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.0663
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.135
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0.332
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.085
0.159,0.355,0.355,0,0,0,0,0.538,0,0,0.0857
0.279,0.433,0.433,0.467,0,0,0,0.631,0,0,0.128
0.314,0.588,0.588,1,0,0,0,0.67,0,0,0.0857
0.566,0.699,0.699,0.283,0,0,0,0.788,0,0,0.428
0.742,0.743,0.743,0,0,0.894,0,0.743,0,0.401,0.257
0.603,0.788,0.788,0,0,0,0.7,0.621,0,0.473,0.343
0.599,0.765,0.765,0,0,0,0,0.601,0,0.375,0.313
0.216,0.654,0.654,0,0,0,0,0.508,0,0.291,0.0428
0.115,0.555,0.555,0,0,0,0,0.489,0,0,0
0.0736,0.444,0.444,0,0,0,0,0.484,0,0,0
0.0573,0.41,0.41,0,0,0,0,0.474,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0502,0.366,0.366,0,0,0,0,0.469,0,0,0
0.0791,0.399,0.399,0,0,0,0,0.474,0,0,0
0.142,0.477,0.477,0.467,0,0,0,0.493,0,0,0.135
0.414,0.521,0.521,0.283,0,0,0,0.624,0,0,0.173
0.424,0.377,0.377,0,0,0,0,0.639,0,0,0
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.171
0.0491,0.266,0.266,0,0,0,0,0.465,0,0,0
0.0491,0.277,0.277,0,0,0,0,0.465,0,0,0.171
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0
0.266,0.311,0.311,0,0,0,0,0.601,0,0,0
0.266,0.344,0.344,0,0,0,0,0.591,0,0,0
0.269,0.355,0.355,0,0,0,0,0.611,0,0,0.257
0.394,0.433,0.433,0.217,0,0,0,0.713,0,0,0.343
0.314,0.588,0.588,0.283,0,0,0,0.67,0,0,0
0.566,0.699,0.699,0,0,0,0,0.788,0,0,0.3
0.742,0.743,0.743,0,0,0,0,0.743,0,0,0.385
0.879,0.788,0.788,0,0.167,0,0,0.698,0.353,0,0.3
0.874,0.765,0.765,0,0.567,0,0,0.669,0.591,0,0.309
0.55,0.654,0.654,0,0,0,0,0.594,0.256,0,0.0857
0.181,0.555,0.555,0,0,0,0,0.512,0,0,0.0857
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0502,0.366,0.366,0,0,0,0,0.469,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0.171
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.259
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.286
0.297,0.255,0.255,0,0,0,0,0.581,0,0,0.32
0.288,0.266,0.266,0,0,0,0,0.581,0,0,0.154
0.277,0.277,0.277,0,0,0,0,0.591,0,0,0.337
0.269,0.266,0.266,0,0,0,0,0.601,0,0,0.214
0.0491,0.311,0.311,0.25,0,0,0,0.465,0,0,0.171
0.158,0.344,0.344,0,0,0,0,0.528,0,0,0.171
0.159,0.355,0.355,0,0,0,0,0.538,0,0,0
0.394,0.433,0.433,0,0,0,0,0.713,0,0,0
0.447,0.588,0.588,0,0,0.298,0.233,0.773,0,0.334,0.0428
0.394,0.699,0.699,0,0,0,0,0.68,0,0.603,0.0857
0.511,0.743,0.743,0,0,0,0,0.65,0,0.135,0.128
0.603,0.788,0.788,0,0,0,0,0.621,0,0,0.128
0.599,0.765,0.765,0,0,0,0,0.601,0,0,0.214
0.383,0.654,0.654,0,0,0,0,0.551,0,0,0
0.115,0.555,0.555,0,0,0,0,0.489,0,0,0.056
0.0736,0.444,0.444,0,0,0,0,0.484,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.0428
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0502,0.366,0.366,0,0,0,0,0.469,0,0,0
0.0791,0.399,0.399,0,0,0,0,0.474,0,0,0
0.142,0.477,0.477,0,0,0,0,0.493,0,0,0.177
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0.0428
0.0491,0.377,0.377,0,0,0,0,0.465,0,0,0.128
0.0491,0.255,0.255,0,0,0,0,0.465,0,0,0.128
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0.0857
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.0815
0.269,0.266,0.266,0,0,0,0,0.601,0,0,0.0956
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0
0.266,0.344,0.344,0,0,0.298,0.4,0.591,0,0.245,0.0857
0.378,0.355,0.355,0,0,0,0.0667,0.684,0,0.534,0
0.394,0.433,0.433,0,0,0,0,0.713,0,0.287,0
0.447,0.588,0.588,0,0,0,0,0.773,0,0.489,0.0857
0.566,0.699,0.699,0,0.667,0,0,0.788,0.38,0,0.0428
0.742,0.743,0.743,0,0.317,0.596,0.167,0.743,0,0.434,0.0857
0.879,0.788,0.788,0,0,0,0.533,0.698,0,0.376,0.171
0.874,0.765,0.765,0,0,0,0,0.669,0,0.511,0
0.55,0.654,0.654,0,0,0,0,0.594,0,0.751,0
0.181,0.555,0.555,0,0,0,0,0.512,0,0.316,0.214
0.0736,0.444,0.444,0,0,0,0,0.484,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0.0428
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0.0563
0.0791,0.399,0.399,0,0,0,0,0.474,0,0,0.0596
0.142,0.477,0.477,0.25,0,0,0,0.493,0,0,0.139
0.171,0.521,0.521,0,0,0,0,0.518,0,0,0
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.0857
0.0491,0.255,0.255,0,0,0,0,0.465,0,0,0
0.0491,0.266,0.266,0,0,0,0,0.465,0,0,0.343
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.0428
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.171
0.0491,0.311,0.311,0,0,0,0,0.465,0,0,0
0.0491,0.344,0.344,0,0,0,0,0.465,0,0,0.171
0.159,0.355,0.355,0,0,0,0,0.538,0,0,0.192
0.279,0.433,0.433,0.25,0,0,0,0.631,0,0,0.0958
0.447,0.588,0.588,0,0,0,0,0.773,0,0,0.0857
0.566,0.699,0.699,0,0,0,0,0.788,0,0,0.0857
0.511,0.743,0.743,0,0,0,0,0.65,0,0,0.0428
0.879,0.788,0.788,0,0,0,0,0.698,0,0,0.325
0.874,0.765,0.765,0,0,0,0,0.669,0,0,0.321
0.383,0.654,0.654,0,0,0,0,0.551,0,0,0.198
0.115,0.555,0.555,0,0,0,0,0.489,0,0,0.172
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0502,0.366,0.366,0,0,0,0,0.469,0,0,0.438
0.109,0.399,0.399,0,0,0,0,0.482,0,0,0.0285
0.0491,0.477,0.477,0,0,0,0,0.465,0,0,0
0.0491,0.521,0.521,0,0,0,0,0.465,0,0,0.0458
0.174,0.377,0.377,0,0,0,0,0.523,0,0,0.312
0.173,0.255,0.255,0,0,0,0,0.523,0,0,0.128
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0.176
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0.171
0.0491,0.266,0.266,0,0,0,0,0.465,0,0,0
0.0491,0.311,0.311,0,0,0,0,0.465,0,0,0.0857
0.266,0.344,0.344,0,0,0,0,0.591,0,0,0.21
0.159,0.355,0.355,0.467,0,0,0,0.538,0,0,0
0.279,0.433,0.433,0.283,0,0.298,0.4,0.631,0,0.433,0
0.314,0.588,0.588,0,0,0,0.3,0.67,0,0.548,0
0.394,0.699,0.699,0,0,0,0,0.68,0,0,0.0857
0.511,0.743,0.743,0,0,0,0,0.65,0,0,0.599
0.879,0.788,0.788,0,0,0,0,0.698,0,0,0.334
0.874,0.765,0.765,0,0,0,0,0.669,0,0,0.408
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0.183
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0
0.0491,0.444,0.444,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.41,0.41,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.0491,0.366,0.366,0,0,0,0,0.465,0,0,0
0.0491,0.399,0.399,0,0,0,0,0.465,0,0,0
0.142,0.477,0.477,0,0.667,0,0,0.493,0.665,0,0
0.171,0.521,0.521,0,0.0667,0,0,0.518,0.116,0,0
0.0491,0.377,0.377,0.217,0,0,0,0.465,0,0,0
0.173,0.255,0.255,0.783,0,0,0,0.523,0,0,0.171
0.169,0.266,0.266,0,0,0,0,0.523,0,0,0.128
0.163,0.277,0.277,0,0,0,0,0.528,0,0,0
0.159,0.266,0.266,0,0,0,0,0.533,0,0,0.0428
0.158,0.311,0.311,0,0,0,0,0.533,0,0,0.0428
0.0491,0.344,0.344,0,0,0,0,0.465,0,0,0
0.159,0.355,0.355,0,0,0,0,0.538,0,0,0.257
0.164,0.433,0.433,0,0,0,0,0.548,0,0,0
0.447,0.588,0.588,0,0,0,0,0.773,0,0,0.128
0.566,0.699,0.699,0,0.167,0,0,0.788,0.305,0,0.214
0.511,0.743,0.743,0,0.567,0,0,0.65,0.254,0,0.171
0.603,0.788,0.788,0,0,0,0,0.621,0,0,0.128
0.324,0.765,0.765,0,0,0,0,0.533,0,0,0.128
0.216,0.654,0.654,0,0,0,0,0.508,0,0,0.214
0.0491,0.555,0.555,0,0,0,0,0.465,0,0,0.0428
0.0491,0.442,0.442,0,0,0,0,0.465,0,0,0
0.0491,0.409,0.409,0,0,0,0,0.465,0,0,0
0.0491,0.409,0.409,0,0,0,0,0.465,0,0,0
0.0491,0.398,0.398,0,0,0,0,0.465,0,0,0
0.0491,0.365,0.365,0,0,0,0,0.465,0,0,0
0.0491,0.398,0.398,0,0,0,0,0.465,0,0,0.202
0.146,0.476,0.476,0,0,0,0,0.493,0,0,0.132
0.303,0.52,0.52,0,0,0,0,0.57,0,0,0.29
0.315,0.376,0.376,0,0,0.638,0,0.58,0,0.274,0.159
0.452,0.254,0.254,0,0,0.255,0.683,0.637,0,0.788,0.277
0.31,0.265,0.265,0,0,0,0.35,0.58,0,0.568,0.0857
0.173,0.276,0.276,0,0,0,0,0.528,0,0,0
0.0491,0.265,0.265,0,0,0,0,0.465,0,0,0.128
0.0491,0.31,0.31,0,0,0,0,0.465,0,0,0.424
0.169,0.343,0.343,0,0,0,0,0.528,0,0,0.155
0.179,0.354,0.354,0,0,0,0,0.537,0,0,0
0.206,0.431,0.431,0,0,0,0,0.547,0,0,0
0.26,0.586,0.586,0,0,0,0,0.567,0,0,0.0428
0.596,0.697,0.697,0,0,0,0,0.679,0,0,0.128
0.95,0.741,0.741,0.817,0,0,0,0.741,0,0,0.3
0.851,0.785,0.785,0,0,0,0,0.696,0,0,0
0.456,0.763,0.763,0,0,0,0,0.6,0,0,0.382
0.398,0.652,0.652,0,0,0,0,0.55,0,0,0.171
0.115,0.553,0.553,0,0,0,0,0.488,0,0,0
0.0491,0.442,0.442,0,0,0,0,0.465,0,0,0
0.0491,0.409,0.409,0,0,0,0,0.465,0,0,0
0.0491,0.409,0.409,0,0,0,0,0.465,0,0,0
0.0491,0.398,0.398,0,0,0,0,0.465,0,0,0
0.0491,0.365,0.365,0,0,0,0,0.465,0,0,0
0.0491,0.398,0.398,0,0,0,0,0.465,0,0,0
0.0491,0.476,0.476,0,0,0.298,0.25,0.465,0,0.325,0.167
0.429,0.52,0.52,0.717,0,0,0,0.622,0,0.105,0.171
0.315,0.376,0.376,0.65,0,0,0,0.58,0,0,0.118
0.318,0.254,0.254,0,0,0,0,0.58,0,0,0.224
0.31,0.265,0.265,0,0,0,0,0.58,0,0,0.113
0.298,0.276,0.276,0,0,0,0,0.59,0,0,0.126
0.289,0.265,0.265,0,0,0,0,0.6,0,0,0.1
0.287,0.31,0.31,0.267,0,0,0,0.6,0,0,0.0889
0.169,0.343,0.343,0,0,0,0,0.528,0,0,0
0.309,0.354,0.354,0,0,0,0,0.609,0,0,0.0428
0.364,0.431,0.431,0,0,0,0,0.629,0,0,0.257
0.471,0.586,0.586,0,0,0,0,0.669,0,0,0.214
0.596,0.697,0.697,0,0.417,0,0,0.679,0.455,0,0.287
0.95,0.741,0.741,0,0.783,0,0,0.741,0.64,0,0.277
0.851,0.785,0.785,0,0.367,0,0,0.696,0.55,0,0.113
0.456,0.763,0.763,0,0,0,0,0.6,0,0,0.213
0.398,0.652,0.652,0,0,0,0,0.55,0,0,0.312
0.115,0.553,0.553,0,0,0,0,0.488,0,0,0.428
0.0491,0.442,0.442,0,0,0,0,0.465,0,0,0
0.0491,0.409,0.409,0,0,0,0,0.465,0,0,0
0.0491,0.409,0.409,0,0,0,0,0.465,0,0,0
0.0491,0.398,0.398,0,0,0,0,0.465,0,0,0
0.0491,0.365,0.365,0,0,0,0,0.465,0,0,0
0.0491,0.398,0.398,0,0,0,0,0.465,0,0,0
0.0491,0.476,0.476,0,0,0,0,0.465,0,0,0
0.176,0.52,0.52,0,0,0,0,0.518,0,0,0
0.182,0.376,0.376,0,0,0,0,0.523,0,0,0
0.184,0.254,0.254,0,0,0,0,0.523,0,0,0
0.179,0.265,0.265,0,0,0,0,0.523,0,0,0.0857
0.173,0.276,0.276,0,0,0,0,0.528,0,0,0.3
0.289,0.265,0.265,0.267,0,0,0,0.6,0,0,0.333
0.168,0.31,0.31,0,0,0,0,0.532,0,0,0
0.169,0.343,0.343,0,0,0,0,0.528,0,0,0.0946
0.309,0.354,0.354,0,0,0,0,0.609,0,0,0.128
0.364,0.431,0.431,0,0,0,0,0.629,0,0,0.128
0.471,0.586,0.586,0,0,0,0,0.669,0,0,0
0.87,0.697,0.697,0,0,0,0,0.785,0,0,0.214
0.95,0.741,0.741,0,0,0,0,0.741,0,0,0.0857
0.851,0.785,0.785,0,0,0,0,0.696,0,0,0.128
0.66,0.763,0.763,0,0,0,0,0.667,0,0,0
0.572,0.652,0.652,0,0,0,0,0.593,0,0,0
0.247,0.553,0.553,0,0,0,0,0.533,0,0,0
0.0736,0.442,0.442,0,0,0,0,0.483,0,0,0
0.0491,0.409,0.409,0,0,0,0,0.465,0,0,0
0.0491,0.409,0.409,0,0,0,0,0.465,0,0,0
0.0491,0.398,0.398,0,0,0,0,0.465,0,0,0
0.0491,0.365,0.365,0,0,0,0,0.465,0,0,0
0.0491,0.398,0.398,0,0,0,0,0.465,0,0,0
0.0491,0.476,0.476,0,0,0,0,0.465,0,0,0
0.0491,0.52,0.52,0,0,0,0,0.465,0,0,0
0.0491,0.376,0.376,0.217,0,0,0,0.465,0,0,0
0.318,0.254,0.254,0.05,0,0.319,0,0.58,0,0.204,0
0.31,0.265,0.265,0.717,0,0.277,0.25,0.58,0,0.372,0
0.298,0.276,0.276,0.1,0,0.298,0.15,0.59,0,0.114,0
0.289,0.265,0.265,0,0,0,0.617,0.6,0,0.392,0
0.287,0.31,0.31,0.217,0,0,0,0.6,0,0.41,0.0857
0.169,0.343,0.343,0.317,0,0,0,0.528,0,0,0
0.179,0.354,0.354,0,0,0,0,0.537,0,0,0.0346
0.364,0.431,0.431,0,0,0,0,0.629,0,0,0.0428
0.471,0.586,0.586,0,0,0,0,0.669,0,0,0.0857
0.596,0.697,0.697,0,0,0,0,0.679,0,0,0.255
0.649,0.741,0.741,0,0.667,0,0,0.649,0.573,0,0.234
0.584,0.785,0.785,0.717,0.117,0,0,0.619,0.136,0,0.171
0.66,0.763,0.763,0.65,0,0,0,0.667,0,0,0.193
0.398,0.652,0.652,0,0,0,0,0.55,0,0,0.169
0.181,0.553,0.553,0,0,0,0,0.511,0,0,0.307
0.0736,0.442,0.442,0,0,0,0,0.483,0,0,0.076
0.0573,0.409,0.409,0,0,0,0,0.473,0,0,0
0.0491,0.409,0.409,0,0,0,0,0.468,0,0,0
0.0491,0.398,0.398,0,0,0,0,0.463,0,0,0
0.0491,0.365,0.365,0,0,0,0,0.465,0,0,0
0.0809,0.398,0.398,0,0,0.298,0.15,0.473,0,0.283,0.171
0.243,0.476,0.476,0.217,0,0,0.883,0.521,0,0.729,0
0.303,0.52,0.52,0.05,0,0,0,0.57,0,0.0337,0.0534
