cooking_range,dishwasher,clothes_washer,clothes_dryer,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
0,0,0,0,0,0,0.425
0,0,0,0,0,0,0.098
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.155
0.217,0,0,0,0,0,0.126
0.0167,0,0,0,0,0,0.0303
0,0,0,0,0,0,0.227
0,0,0,0,0,0,0.323
0,0,0,0,0,0,0.4
0,0,0,0,0,0,0.0857
0.467,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0615
0,0,0,0,0,0,0.0857
0.467,0,0,0,0,0,0.128
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.282
0,0,0,0,0,0,0.035
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0.257
0.217,0,0,0,0,0,0.0999
0.25,0,0,0,0,0,0
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0.217,0,0,0,0,0,0.171
0.25,0,0.638,0,0,0.199,0.0857
0,0,0,0.233,0,0.412,0
0,0,0,0,0,0.754,0
0,0,0,0,0,0.473,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.237
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0715
0,0,0.319,0,0,0.254,0.18
0,0,0.319,0.483,0,0.325,0.0932
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0715
0,0,0,0,0,0,0.138
0.233,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.257
0.05,0,0,0,0,0,0.214
0.183,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.171
0,0,0,0,0.0968,0,0.214
0,0.683,0,0,0.71,0,0
0.3,0,0,0,0.587,0,0.257
1,0,0,0,0.062,0,0.171
0.333,0,0,0,0,0,0.514
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0436
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0658
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.188
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.66,0.367,0,0.616,0
0,0,0,0.55,0,0.232,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.244
0,0,0,0,0,0,0.0963
0.467,0,0,0,0,0,0.257
0.7,0,0.319,0.633,0,0.416,0
0,0,0,0.283,0,0.397,0.335
0,0,0,0,0,0,0.469
0,0,0,0,0,0,0.147
0,0,0,0,0,0,0.261
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.175
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.103
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0428
0,0.667,0,0,0.559,0,0.434
0.467,0.0167,0,0,0.132,0,0.0827
0.233,0,0,0,0,0,0.0962
0,0,0.957,0,0,0.256,0.168
0,0,0.0426,0.683,0,0.764,0.154
0,0,0,0,0,0.524,0.29
0,0,0,0,0,0.297,0.228
0,0,0,0,0,0.379,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0601
0,0,0,0,0,0,0.34
0.467,0,0,0,0,0,0.0653
0,0,0,0,0,0,0
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0.319,0,0,0.0932,0.0857
0,0,0.681,0.35,0,0.977,0
0,0,0,0.333,0,0.508,0.0857
0.217,0,0,0,0,0.153,0.171
0.483,0,0,0,0,0,0.443
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0646
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0,0.66,0.117,0,0.318,0.0428
0,0,0,0.567,0,0.453,0.0857
0.217,0,0,0,0,0.0225,0.0428
0.95,0,0,0,0,0,0.128
0,0,0,0,0,0,0.171
0,0.667,0,0,0.475,0,0.343
0,0.25,0,0,0.195,0,0.0428
0,0.167,0,0,0.261,0,0.0857
0,0.75,0,0,0.569,0,0.0428
0,0,0,0,0,0,0.135
0,0,0,0,0,0,0.229
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0.0465
0.717,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0.217,0,0,0,0,0,0.277
0.483,0.683,0,0,0.533,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.216
0,0,0,0,0,0,0.0857
0,0.417,0,0,0.479,0,0.171
0,0.5,0,0,0.534,0,0.0857
0,0,0,0,0.551,0,0
0,0,0,0,0.706,0,0.122
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0913
0.3,0,0,0,0,0,0
1,0,0,0,0,0,0
1,0,0,0,0,0,0
0.75,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0.233,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.771
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.126
0,0,0,0,0,0,0.355
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.3,0,0,0,0,0,0
0.167,0,0,0,0,0,0
0,0,0,0,0,0,0.0642
0,0,0,0,0,0,0.166
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.125
0,0,0,0,0,0,0.0956
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0.407
0,0,0,0,0,0,0.157
0,0,0,0,0,0,0.296
0,0,0,0,0,0,0.136
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0943
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.957,0,0,0.585,0.0489
0,0,0.0426,0.45,0,0.633,0.247
0,0,0,0,0,0,0.162
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.385
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0.167,0,0,0.265,0,0
0,0.75,0,0,0.416,0,0
0,0,0,0,0.608,0,0
0,0,0,0,0.608,0,0.0857
0,0,0,0,0.48,0,0.343
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0887
0,0,0,0,0,0,0.188
0,0,0,0,0,0,0.155
0,0,0,0,0,0,0.148
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.296
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.3
0.217,0,0,0,0,0,0
0.483,0,0,0,0,0,0
0,0.683,0,0,0.64,0,0
0,0,0,0,0,0,0.153
0,0,0,0,0,0,0.728
0,0,0,0,0,0,0.64
0,0,0,0,0,0,0.154
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.125
0,0,0,0,0,0,0.187
0,0,0,0,0,0,0.0844
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0.319,0,0,0.246,0
0,0,0.34,0.45,0,0.145,0.0857
0,0,0,0,0,0.598,0.171
0,0,0,0,0,0.367,0.337
0,0,0,0,0,0.532,0.642
0,0,0,0,0,0.338,0.128
0,0,0,0,0,0.367,0.128
0,0,0,0,0,0.534,0.128
0,0,0,0,0,0.503,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.244
0,0,0,0,0,0,0.121
0,0,0,0,0,0,0.2
0,0,0,0,0,0,0.0428
0,0,1,0.1,0,0.685,0.0428
0.717,0,0,1,0,0.201,0.214
0.917,0,0,0.05,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.246
0,0,0,0,0,0,0.535
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.255
0,0,0,0,0,0,0.377
0,0,0,0,0,0,0.498
0.233,0,0,0,0,0,0.148
0,0,0,0,0,0,0.235
0,0,0,0,0,0,0.146
0,0,0,0,0,0,0.23
0,0,0,0,0,0,0.414
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.05,0,0,0,0,0,0
0.183,0,0,0,0,0,0.214
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0.145
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0683
0,0.683,0,0,0.581,0,0.0941
0,0,0,0,0,0,0.254
0,0,0,0,0,0,0.145
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0.3,0,0,0,0,0,0
1,0,0,0,0,0,0.128
0.1,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.389
0,0,0,0,0,0,0.379
0,0,0,0,0,0,0.145
0,0,0,0,0,0,0.394
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0973
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0.217,0,0,0,0,0,0.171
1,0,0,0,0,0,0.128
0.183,0,0,0,0,0,0.319
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.39
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.187
0,0,0,0,0,0,0.166
0,0,0,0,0,0,0.204
0,0,0,0,0,0,0.196
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.128
0.217,0,0,0,0,0,0
0.483,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0.967,0,0,0,0,0,0.3
0.2,0.667,0,0,0.684,0,0.128
0,0.0167,0,0,0.375,0,0.0428
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.231
0,0,0,0,0,0,0.108
0,0,0,0,0,0,0.273
0.233,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0.217,0,0,0,0,0,0.3
0.717,0,0,0,0,0,0.177
0,0,0,0,0,0,0.178
0,0,0,0,0,0,0.393
0,0,0,0,0,0,0
0,0,0,0,0,0,0.235
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.183
0,0,0,0,0,0,0.201
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.328
0,0,0,0,0,0,0
0.717,0,0,0,0,0,0.0436
0.683,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0.467,0,0,0,0,0,0.257
0,0,0,0,0,0,0.128
0,0.167,0,0,0.374,0,0.334
0,0.75,0,0,0.309,0,0.194
0,0,0,0,0,0,0.304
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,1,0.1,0,0.691,0
0,0,0,0.817,0,0.939,0
0,0,0,0,0,0.158,0.246
0,0,0,0,0,0,0.131
0,0,0,0,0,0,0.247
0,0,0,0,0,0,0.197
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0857
0,0,0.66,0.117,0,0.00965,0.0857
0,0,0,0.333,0,0,0
0.217,0,0,0,0,0,0
1,0,0,0,0,0,0
0.183,0,0,0,0,0,0.342
0,0,0,0,0,0,0.273
0,0,0,0,0,0,0.165
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0689
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.3,0,0,0,0,0,0
1,0,0.106,0,0,0.138,0
1,0,0.553,0.45,0,0.678,0
0.75,0,0,0.467,0,0.447,0
0,0,0,0,0.112,0.441,0
0,0.683,0,0,0.603,0,0.0857
0,0,0,0,0.688,0,0.0857
0,0,0.426,0,0.615,0.19,0.385
0,0,0.234,0.45,0,0.781,0.0428
0,0,0,0,0,0.555,0
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.081
0,0,0,0,0,0,0.251
0,0,0,0,0,0,0.509
0,0,0,0,0,0,0.295
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.292
0,0,0,0,0,0,0.128
0.233,0,0,0,0,0,0.0963
0,0,0,0,0,0,0.166
0.05,0,0,0,0,0,0
0.883,0,0,0,0,0,0.0428
0,0,0.319,0.45,0,0.355,0
0,0,0,0,0,0.482,0.343
0,0,0,0,0,0.228,0.3
0.3,0,0,0,0,0,0
0.167,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.325
0.217,0,0,0,0,0,0.4
0.95,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.3
0,0,0,0,0,0,0
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.167
0,0,0,0,0,0,0.237
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.171
0,0,0,0,0,0,0.0428
0,0.417,0,0,0.448,0,0.0428
0,0.267,0,0,0.46,0,0.0782
0,0,0,0,0,0,0.368
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.301
0,0,0,0,0,0,0.473
0,0,0,0,0,0,0.0942
0,0,0,0,0,0,0.169
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0
0.25,0,0,0,0,0,0
0,0.167,0,0,0.229,0,0
0,0.75,0,0,0.691,0,0.128
0,0,0,0,0.541,0,0.257
0,0,0,0,0.712,0,0.128
0,0,0,0,0.728,0,0.162
0,0,0,0,0,0,0.211
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.365
0,0,0,0,0,0,0.149
0,0,0,0,0,0,0
0,0,0,0,0,0,0.253
0,0,0,0,0,0,0
0,0.417,0,0,0.44,0,0
0,0.267,0.66,0.117,0,0.569,0.0428
0,0,0,0.333,0,0.629,0.0428
0.7,0,0,0,0,0.445,0.0857
0,0,0,0,0,0.55,0
0,0,0,0,0,0.32,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.214
0,0.417,0,0,0.508,0,0.367
0,0.267,0,0,0.553,0,0.31
0.717,0,0,0,0.0985,0,0.0857
0.917,0,0,0,0,0,0.263
0,0,0,0,0,0,0.184
0,0,0,0,0,0,0
0,0,0,0,0,0,0.385
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.156
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0741
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0.217,0,0,0,0,0,0.471
0.25,0,0,0,0,0,0.214
0,0,0,0,0,0,0.214
0.967,0,0,0,0,0,0.0857
0.667,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.3,0,0,0,0,0,0
0.167,0,0,0,0,0,0
0,0,0,0,0,0,0
0.8,0,0,0,0,0,0
0.367,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0969
0,0,0,0,0,0,0.311
0,0,0,0,0,0,0.213
0,0,0,0,0,0,0.214
0,0.5,0,0,0.43,0,0.472
0,0.183,0,0,0.666,0,0.0857
0.233,0,0,0,0.233,0,0
0,0.683,0,0,0.346,0,0
0,0,0,0,0,0,0.0428
0,0.683,0,0,0.448,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.114
0,0,0,0,0,0,0.121
0,0,0,0,0,0,0.0522
0,0,0,0,0,0,0
0.8,0,0.745,0,0,0.182,0
0.6,0,0.255,0.683,0,0.527,0.128
0,0,0,0,0,0.59,0.171
0,0,0,0,0,0.561,0
0,0,0,0,0,0.474,0.214
0,0,0,0,0,0.566,0.0428
0,0,0,0,0,0.24,0
0,0,0,0,0,0,0.0627
0,0,0,0,0,0,0.128
0.8,0,0,0,0,0,0.128
1,0,0,0,0,0,0.3
1,0,0,0,0,0,0
0.25,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.178
0,0,0,0,0,0,0.116
0,0,0,0,0,0,0.231
0,0,0,0,0,0,0.328
0,0,0,0,0,0,0.321
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0
0,0,0,0,0,0,0.128
0,0.667,0,0,0.572,0,0.147
0,0.0167,0,0,0.582,0,0.426
0.217,0,0,0,0.161,0,0.238
0.717,0,0,0,0,0,0.273
0,0,0.319,0,0,0.227,0.0857
0,0,0,0.883,0,1,0.171
0,0,0,0.0333,0,0.13,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.224
0,0,0,0,0,0,0.348
0,0,0,0,0,0,0.151
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0.343
0,0,0,0,0,0,0
0.233,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.128
0.933,0.683,0,0,0.761,0,0.121
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.128
0,0,0.638,0,0,0.399,0.323
0,0,0.0213,0.867,0,0.542,0
0,0,0,0.517,0,0.643,0.0428
0,0,0,0,0,0.77,0
0,0,0,0,0,0.638,0
0,0,0,0,0,0.556,0
0,0,0,0,0,0.63,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0.337
0.733,0,0,0,0,0,0.0863
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0.257
0,0,0,0,0,0,0
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0.217,0,0,0,0,0,0.0428
1,0,0,0,0,0,0
0.217,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.128
0,0,0,0,0,0,0.214
0,0,0,0,0,0,0.122
0,0,0,0,0,0,0.236
0,0,0,0,0,0,0.207
0,0,0,0,0,0,0.0428
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0,0,0,0,0,0,0
0.217,0,0,0,0,0,0.0601
0.983,0,0,0,0,0,0.274
0,0,0,0,0,0,0.265
0,0,0,0,0,0,0.396
0,0,0,0,0,0,0.545
0,0,0,0,0,0,0.133
0,0,0,0,0,0,0.0558
0,0,0,0,0,0,0.484
0,0,0,0,0,0,0.165
0,0,0,0,0,0,0.146
0,0,0,0,0,0,0.0857
0,0,0,0,0,0,0.0428
0.233,0.667,0,0,0.535,0,0.128
0,0.0167,0,0,0.122,0,0.128
0,0,0,0,0,0,0.429
