heating_setpoint,cooling_setpoint,lighting_interior,lighting_exterior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,plug_loads_other,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
68,78,0.311,0.434,0.434,0,0,0,0,0.632,0,0,0.0428
68,78,0.365,0.59,0.59,0,0,0,0,0.672,0,0,0.257
68,78,0.675,0.701,0.701,0,0,0,0,0.79,0,0,0.0857
68,78,0.847,0.745,0.745,0,0,0,0,0.745,0,0,0.171
68,78,0.925,0.79,0.79,0,0.667,0,0,0.701,0.624,0,0.171
68,78,0.579,0.768,0.768,0,0.35,0,0,0.602,0.138,0,0
68,78,0.206,0.656,0.656,0,0,0,0,0.509,0,0,0.14
68,78,0.115,0.556,0.556,0,0,0,0,0.489,0,0,0.214
68,78,0.0734,0.445,0.445,0,0,0,0,0.484,0,0,0.0428
68,78,0.0489,0.412,0.412,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.412,0.412,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.401,0.401,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.367,0.367,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.401,0.401,0,0,0,0,0.465,0,0,0
65,80,0.242,0.478,0.478,0,0,0,0,0.523,0,0,0.236
65,80,0.428,0.523,0.523,0,0,0.617,0.15,0.626,0,0.237,0.0768
65,80,0.314,0.378,0.378,0,0,0,0.617,0.582,0,0.208,0.102
68,78,0.317,0.256,0.256,0,0,0,0,0.582,0,0.539,0
68,78,0.308,0.267,0.267,0,0,0,0,0.582,0,0.286,0.246
68,78,0.297,0.278,0.278,0,0,0,0,0.592,0,0.474,0.171
68,78,0.169,0.267,0.267,0,0,0,0,0.534,0,0.736,0.0857
68,78,0.167,0.312,0.312,0,0,0,0,0.534,0,0.539,0
68,78,0.168,0.345,0.345,0,0,0,0,0.529,0,0.471,0
68,78,0.291,0.356,0.356,0,0,0,0,0.612,0,0.493,0.257
68,78,0.311,0.434,0.434,0,0,0,0,0.632,0,0.183,0
68,78,0.365,0.59,0.59,0.967,0,0,0,0.672,0,0.712,0.385
68,78,0.675,0.701,0.701,1,0,0,0,0.79,0,0.578,0.0857
68,78,0.847,0.745,0.745,1,0,0,0,0.745,0,0.117,0.475
68,78,0.925,0.79,0.79,1,0,0,0,0.701,0,0,0.256
68,78,0.844,0.768,0.768,0.9,0,0,0,0.671,0,0,0.464
68,78,0.206,0.656,0.656,0,0,0,0,0.509,0,0,0.295
68,78,0.0489,0.556,0.556,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.445,0.445,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.412,0.412,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.412,0.412,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.401,0.401,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.367,0.367,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.401,0.401,0,0,0,0,0.465,0,0,0
65,80,0.145,0.478,0.478,0,0,0,0,0.494,0,0,0.165
65,80,0.175,0.523,0.523,0,0,0,0,0.519,0,0,0.076
65,80,0.181,0.378,0.378,0,0,0,0,0.524,0,0,0.134
68,78,0.183,0.256,0.256,0,0,0,0,0.524,0,0,0.0857
68,78,0.179,0.267,0.267,0,0,0,0,0.524,0,0,0.3
68,78,0.173,0.278,0.278,0,0,0,0,0.529,0,0,0.3
68,78,0.0489,0.267,0.267,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.312,0.312,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.345,0.345,0.233,0,0,0,0.465,0,0,0.257
68,78,0.17,0.356,0.356,0,0,0,0,0.539,0,0,0.0428
68,78,0.311,0.434,0.434,0.967,0,0,0,0.632,0,0,0
68,78,0.365,0.59,0.59,0,0,0,0,0.672,0,0,0
68,78,0.675,0.701,0.701,0,0,0,0,0.79,0,0,0.0428
68,78,0.847,0.745,0.745,0,0.767,0,0,0.745,0.64,0,0.171
68,78,0.925,0.79,0.79,0,0,0,0,0.701,0,0,0.343
68,78,0.579,0.768,0.768,0,0,0,0,0.602,0,0,0.257
68,78,0.0489,0.656,0.656,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.556,0.556,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.445,0.445,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.412,0.412,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.412,0.412,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.401,0.401,0,0,0,0,0.465,0,0,0
71,76,0.0519,0.367,0.367,0,0,0,0,0.473,0,0,0.276
65,80,0.112,0.401,0.401,0.217,0,0,0,0.483,0,0,0.0891
65,80,0.242,0.478,0.478,1,0,0,0,0.523,0,0,0.202
65,80,0.302,0.523,0.523,1,0,0,0,0.572,0,0,0.274
65,80,0.181,0.378,0.378,0.95,0,0,0,0.524,0,0,0.162
68,78,0.183,0.256,0.256,0,0,0,0,0.524,0,0,0.0428
68,78,0.179,0.267,0.267,0,0,0,0,0.524,0,0,0
68,78,0.173,0.278,0.278,0,0,0,0,0.529,0,0,0
68,78,0.169,0.267,0.267,0,0,0,0,0.534,0,0,0.128
68,78,0.167,0.312,0.312,0,0,0,0,0.534,0,0,0.0428
68,78,0.168,0.345,0.345,0,0,0,0,0.529,0,0,0.128
68,78,0.17,0.356,0.356,0,0,0,0,0.539,0,0,0
68,78,0.18,0.434,0.434,0,0,0,0,0.549,0,0,0.171
68,78,0.365,0.59,0.59,0.967,0.667,0,0,0.672,0.645,0,0.0428
68,78,0.466,0.701,0.701,0.483,0.35,0,0,0.682,0.79,0,0.187
68,78,0.847,0.745,0.745,0,0,0,0,0.745,0.565,0,0
68,78,0.633,0.79,0.79,0,0,0,0,0.622,0.561,0,0.0857
68,78,0.579,0.768,0.768,0,0,0,0,0.602,0.369,0,0.128
68,78,0.206,0.656,0.656,0,0,0,0,0.509,0,0,0.427
68,78,0.115,0.556,0.556,0,0,0,0,0.489,0,0,0
68,78,0.0489,0.445,0.445,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.412,0.412,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.412,0.412,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.401,0.401,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.367,0.367,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.401,0.401,0,0,0,0,0.465,0,0,0
65,80,0.145,0.478,0.478,0,0,0,0,0.494,0,0,0
65,80,0.0489,0.523,0.523,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.378,0.378,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.256,0.256,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.267,0.267,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.278,0.278,0.217,0,0,0,0.465,0,0,0
68,78,0.169,0.267,0.267,0.75,0,0,0,0.534,0,0,0
68,78,0.167,0.312,0.312,0,0,0,0,0.534,0,0,0
68,78,0.168,0.345,0.345,0,0,0,0,0.529,0,0,0
68,78,0.17,0.356,0.356,0,0,0,0,0.539,0,0,0.128
68,78,0.18,0.434,0.434,0,0,0,0,0.549,0,0,0.128
68,78,0.207,0.59,0.59,0.717,0,0,0,0.569,0,0,0.128
68,78,0.675,0.701,0.701,0.983,0,0,0,0.79,0,0,0.128
68,78,0.581,0.745,0.745,0,0,0,0,0.652,0,0,0
68,78,0.633,0.79,0.79,0.217,0,0,0,0.622,0,0,0.0857
68,78,0.579,0.768,0.768,0.0167,0,0,0,0.602,0,0,0.0428
68,78,0.363,0.656,0.656,0,0,0,0,0.553,0,0,0.0428
68,78,0.115,0.556,0.556,0,0,0,0,0.489,0,0,0.0857
68,78,0.0489,0.445,0.445,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.412,0.412,0,0,0,0,0.465,0,0,0.171
68,78,0.0489,0.412,0.412,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.401,0.401,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.367,0.367,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.401,0.401,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.478,0.478,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.523,0.523,0,0,0,0,0.465,0,0,0.163
68,78,0.314,0.378,0.378,0,0,0,0,0.582,0,0,0.168
68,78,0.317,0.256,0.256,0,0,0,0,0.582,0,0,0.128
68,78,0.308,0.267,0.267,0,0,0,0,0.582,0,0,0.247
68,78,0.297,0.278,0.278,0,0,0,0,0.592,0,0,0.129
68,78,0.408,0.267,0.267,0,0,0,0,0.671,0,0,0.242
68,78,0.286,0.312,0.312,0,0,0,0,0.602,0,0,0.0428
68,78,0.286,0.345,0.345,0.467,0,0,0,0.592,0,0,0.171
68,78,0.17,0.356,0.356,0.75,0,0,0,0.539,0,0,0
68,78,0.18,0.434,0.434,0,0,0,0,0.549,0,0,0
68,78,0.365,0.59,0.59,0,0,0,0,0.672,0,0,0.128
68,78,0.466,0.701,0.701,0,0,0,0,0.682,0,0,0.257
68,78,0.581,0.745,0.745,0,0,0,0,0.652,0,0,0.214
68,78,0.925,0.79,0.79,0,0,0,0,0.701,0,0,0.385
68,78,0.844,0.768,0.768,0,0,0,0,0.671,0,0,0.171
68,78,0.521,0.656,0.656,0,0,0,0,0.596,0,0,0.0428
68,78,0.246,0.556,0.556,0,0,0,0,0.537,0,0,0
68,78,0.0978,0.443,0.443,0,0,0,0,0.501,0,0,0.163
68,78,0.0571,0.41,0.41,0,0,0,0,0.474,0,0,0.178
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.366,0.366,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.477,0.477,0,0,0,0,0.465,0,0,0.153
68,78,0.17,0.521,0.521,0,0,0,0,0.518,0,0,0.219
68,78,0.173,0.377,0.377,0,0,0,0,0.523,0,0,0.0491
68,78,0.295,0.255,0.255,0.217,0,0,0,0.581,0,0,0.166
68,78,0.407,0.266,0.266,0.0167,0,0,0,0.638,0,0,0.0428
68,78,0.276,0.277,0.277,0,0,0,0,0.591,0,0,0.0857
68,78,0.158,0.266,0.266,0,0,0,0,0.533,0,0,0.258
68,78,0.157,0.31,0.31,0,0,0,0,0.533,0,0,0.257
68,78,0.157,0.344,0.344,0,0,0,0,0.528,0,0,0.0857
68,78,0.266,0.355,0.355,0,0,0,0,0.61,0,0,0.428
68,78,0.159,0.432,0.432,0,0,0,0,0.548,0,0,0.465
68,78,0.283,0.587,0.587,0,0,0,0,0.67,0,0,0.336
68,78,0.322,0.698,0.698,0,0,0,0,0.68,0,0,0.236
68,78,0.226,0.742,0.742,0,0,0,0,0.558,0,0,0.0428
68,78,0.28,0.787,0.787,0,0,0,0,0.543,0,0,0.0428
68,78,0.319,0.765,0.765,0,0,0,0,0.533,0,0,0
68,78,0.232,0.654,0.654,0,0,0,0,0.508,0,0,0.403
68,78,0.18,0.554,0.554,0,0,0,0,0.511,0,0,0.0987
68,78,0.0489,0.443,0.443,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.366,0.366,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.399,0.399,0.7,0,0,0,0.465,0,0,0
65,80,0.234,0.477,0.477,0.217,0,0,0,0.521,0,0,0.13
65,80,0.291,0.521,0.521,0.483,0,0,0,0.571,0,0,0
65,80,0.173,0.377,0.377,0,0,0,0,0.523,0,0,0.0857
68,78,0.172,0.255,0.255,0,0,0,0,0.523,0,0,0.171
68,78,0.168,0.266,0.266,0,0.417,0,0,0.523,0.432,0,0.139
68,78,0.162,0.277,0.277,0,0.317,0,0,0.528,0.726,0,0.214
68,78,0.158,0.266,0.266,0,0.667,0,0,0.533,0.443,0,0.0428
68,78,0.157,0.31,0.31,0,0.0667,0,0,0.533,0.561,0,0
68,78,0.157,0.344,0.344,0,0,0,0,0.528,0.754,0,0.0428
68,78,0.266,0.355,0.355,0,0,0,0,0.61,0.722,0,0
68,78,0.269,0.432,0.432,0,0,0,0,0.63,0.559,0,0.0857
68,78,0.283,0.587,0.587,0.967,0,0,0,0.67,0.254,0,0.257
68,78,0.322,0.698,0.698,0.2,0,0,0,0.68,0,0,0.171
68,78,0.58,0.742,0.742,0,0,0,0,0.742,0,0,0.3
68,78,0.742,0.787,0.787,0,0,0,0,0.698,0,0,0
68,78,0.86,0.765,0.765,0,0,0,0,0.668,0,0,0.128
68,78,0.414,0.654,0.654,0,0,0,0,0.551,0,0,0.278
68,78,0.115,0.554,0.554,0,0,0,0,0.488,0,0,0.141
68,78,0.0734,0.443,0.443,0,0,0,0,0.483,0,0,0
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0.0428
71,76,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.366,0.366,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0.104
65,80,0.234,0.477,0.477,0,0,0,0,0.521,0,0,0.4
65,80,0.412,0.521,0.521,0,0,0,0,0.623,0,0,0.139
65,80,0.173,0.377,0.377,0,0,0,0,0.523,0,0,0.196
68,78,0.172,0.255,0.255,0,0,0,0,0.523,0,0,0.139
68,78,0.168,0.266,0.266,0,0,0,0,0.523,0,0,0.178
68,78,0.0489,0.277,0.277,0,0,0,0,0.465,0,0,0.128
68,78,0.158,0.266,0.266,0,0,0,0,0.533,0,0,0.0428
68,78,0.157,0.31,0.31,0,0,0,0,0.533,0,0,0
68,78,0.157,0.344,0.344,0,0,0,0,0.528,0,0,0.323
68,78,0.266,0.355,0.355,0.217,0,0,0,0.61,0,0,0.0428
68,78,0.159,0.432,0.432,0.483,0,0,0,0.548,0,0,0.128
68,78,0.166,0.587,0.587,0,0,0,0,0.568,0,0,0
68,78,0.185,0.698,0.698,0,0,0,0,0.572,0,0,0.0857
68,78,0.58,0.742,0.742,0,0,0,0,0.742,0,0,0.373
68,78,0.742,0.787,0.787,0,0,0,0,0.698,0,0,0.0428
68,78,0.0489,0.765,0.765,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.654,0.654,0,0,0,0,0.465,0,0,0.171
68,78,0.0489,0.554,0.554,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.443,0.443,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.366,0.366,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
65,80,0.234,0.477,0.477,0,0,0,0,0.521,0,0,0.2
65,80,0.412,0.521,0.521,0,0,0,0,0.623,0,0,0
65,80,0.173,0.377,0.377,0,0,0,0,0.523,0,0,0
68,78,0.172,0.255,0.255,0,0,0,0,0.523,0,0,0
68,78,0.168,0.266,0.266,0,0,0,0,0.523,0,0,0
68,78,0.162,0.277,0.277,0,0,0,0,0.528,0,0,0.0428
68,78,0.158,0.266,0.266,0,0,0,0,0.533,0,0,0
68,78,0.157,0.31,0.31,0,0,0,0,0.533,0,0,0
68,78,0.157,0.344,0.344,0,0,0,0,0.528,0,0,0.214
68,78,0.157,0.355,0.355,0,0,0,0,0.538,0,0,0.0857
68,78,0.269,0.432,0.432,0,0,0,0,0.63,0,0,0.343
68,78,0.283,0.587,0.587,0,0,0,0,0.67,0,0,0.162
68,78,0.459,0.698,0.698,0,0,0,0,0.787,0,0,0.351
68,78,0.58,0.742,0.742,0,0,0,0,0.742,0,0,0.214
68,78,0.742,0.787,0.787,0,0,0,0,0.698,0,0,0.171
68,78,0.86,0.765,0.765,0,0,0,0,0.668,0,0,0.471
68,78,0.414,0.654,0.654,0,0,0,0,0.551,0,0,0
68,78,0.0489,0.554,0.554,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.443,0.443,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.366,0.366,0,0,0,0,0.465,0,0,0
65,80,0.0789,0.399,0.399,0,0,0,0,0.474,0,0,0.421
65,80,0.141,0.477,0.477,0,0,0,0,0.493,0,0,0.194
65,80,0.291,0.521,0.521,0,0,0,0,0.571,0,0,0.175
65,80,0.298,0.377,0.377,0,0,0,0,0.581,0,0,0.23
68,78,0.295,0.255,0.255,0,0,0,0,0.581,0,0,0.111
68,78,0.287,0.266,0.266,0,0,0,0,0.581,0,0,0.527
68,78,0.162,0.277,0.277,0,0,0,0,0.528,0,0,0.257
68,78,0.158,0.266,0.266,0,0,0,0,0.533,0,0,0
68,78,0.157,0.31,0.31,0,0,0,0,0.533,0,0,0.0857
68,78,0.157,0.344,0.344,0,0,0,0,0.528,0,0,0
68,78,0.0489,0.355,0.355,0,0,0,0,0.465,0,0,0.0428
68,78,0.159,0.432,0.432,0,0,0,0,0.548,0,0,0.171
68,78,0.166,0.587,0.587,0,0,0,0,0.568,0,0,0.128
68,78,0.185,0.698,0.698,0,0,0,0,0.572,0,0,0.416
68,78,0.403,0.742,0.742,0.467,0,0,0,0.65,0,0,0.0756
68,78,0.742,0.787,0.787,0,0,0,0,0.698,0,0,0.0428
68,78,0.86,0.765,0.765,0,0,0,0,0.668,0,0,0.28
68,78,0.414,0.654,0.654,0,0,0,0,0.551,0,0,0.0428
68,78,0.115,0.554,0.554,0,0,0,0,0.488,0,0,0.0428
68,78,0.0734,0.443,0.443,0,0,0,0,0.483,0,0,0.0794
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
71,76,0.05,0.366,0.366,0,0,0,0,0.469,0,0,0
65,80,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.477,0.477,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.521,0.521,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.377,0.377,0,0,0,0,0.465,0,0,0.104
68,78,0.295,0.255,0.255,0,0,0,0,0.581,0,0,0.113
68,78,0.287,0.266,0.266,0,0,0,0,0.581,0,0,0.255
68,78,0.162,0.277,0.277,0,0,0,0,0.528,0,0,0.0428
68,78,0.158,0.266,0.266,0,0,0,0,0.533,0,0,0.0428
68,78,0.157,0.31,0.31,0,0,0,0,0.533,0,0,0.0857
68,78,0.157,0.344,0.344,0,0,0,0,0.528,0,0,0.214
68,78,0.157,0.355,0.355,0.217,0,0,0,0.538,0,0,0.214
68,78,0.269,0.432,0.432,0.0167,0,0,0,0.63,0,0,0.128
68,78,0.399,0.587,0.587,0,0,0,0,0.772,0,0,0.3
68,78,0.459,0.698,0.698,0,0.667,0,0,0.787,0.22,0,0.0857
68,78,0.58,0.742,0.742,0.717,0.0667,0,0,0.742,0,0,0.273
68,78,0.742,0.787,0.787,0.933,0,0,0,0.698,0,0,0.301
68,78,0.86,0.765,0.765,0,0,0,0,0.668,0,0,0.0857
68,78,0.414,0.654,0.654,0,0,0,0,0.551,0,0,0.3
68,78,0.0489,0.554,0.554,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.443,0.443,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.399,0.399,0,0,0,0,0.464,0,0,0
68,78,0.0489,0.366,0.366,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.477,0.477,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.521,0.521,0,0,0,0,0.465,0,0,0
68,78,0.298,0.377,0.377,0,0,0,0,0.581,0,0,0
68,78,0.295,0.255,0.255,0,0,0.319,0.233,0.581,0,0.498,0
68,78,0.287,0.266,0.266,0,0,0,0,0.581,0,0.347,0
68,78,0.0489,0.277,0.277,0,0,0,0,0.465,0,0,0.0857
68,78,0.158,0.266,0.266,0,0.917,0.319,0,0.533,0.45,0.11,0
68,78,0.265,0.31,0.31,0,0.0667,0.66,0.367,0.6,0,0.419,0.214
68,78,0.265,0.344,0.344,0,0,0,0.367,0.591,0,0.435,0.0428
68,78,0.266,0.355,0.355,0,0,0,0,0.61,0,0,0
68,78,0.269,0.432,0.432,0,0,0,0,0.63,0,0,0.128
68,78,0.399,0.587,0.587,0,0.417,0,0,0.772,0.5,0,0
68,78,0.459,0.698,0.698,0,0.567,0,0,0.787,0.573,0,0.214
68,78,0.58,0.742,0.742,0,0,0,0,0.742,0.133,0,0.243
68,78,0.742,0.787,0.787,0,0,0,0,0.698,0,0,0.27
68,78,0.86,0.765,0.765,0,0,0,0,0.668,0,0,0.171
68,78,0.414,0.654,0.654,0,0,0,0,0.551,0,0,0.292
68,78,0.115,0.554,0.554,0,0,0,0,0.488,0,0,0.298
68,78,0.0734,0.443,0.443,0,0,0,0,0.483,0,0,0
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0.214
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.366,0.366,0,0,0,0,0.465,0,0,0.0428
68,78,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.477,0.477,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.521,0.521,0,0,0,0,0.465,0,0,0
68,78,0.173,0.377,0.377,0,0,0,0,0.523,0,0,0.225
68,78,0.295,0.255,0.255,0,0,0,0,0.581,0,0,0
68,78,0.287,0.266,0.266,0,0,0,0,0.581,0,0,0.203
68,78,0.162,0.277,0.277,0,0,0,0,0.528,0,0,0.123
68,78,0.158,0.266,0.266,0.467,0,0,0,0.533,0,0,0.214
68,78,0.265,0.31,0.31,0,0,0,0,0.6,0,0,0.268
68,78,0.157,0.344,0.344,0,0,0,0,0.528,0,0,0.166
68,78,0.266,0.355,0.355,0,0,0,0,0.61,0,0,0.214
68,78,0.159,0.432,0.432,0,0,0,0,0.548,0,0,0.11
68,78,0.283,0.587,0.587,0.967,0,0,0,0.67,0,0,0.0857
68,78,0.459,0.698,0.698,0.683,0,0,0,0.787,0,0,0.0428
68,78,0.58,0.742,0.742,0,0,0,0,0.742,0,0,0.557
68,78,0.742,0.787,0.787,0,0,0,0,0.698,0,0,0.128
68,78,0.86,0.765,0.765,0,0,0,0,0.668,0,0,0
68,78,0.597,0.654,0.654,0,0,0,0,0.594,0,0,0
68,78,0.18,0.554,0.554,0,0,0,0,0.511,0,0,0.0857
68,78,0.0734,0.443,0.443,0,0,0,0,0.483,0,0,0.0428
68,78,0.0571,0.41,0.41,0,0,0,0,0.474,0,0,0.0441
68,78,0.0489,0.41,0.41,0,0,0,0,0.469,0,0,0.092
71,76,0.0489,0.399,0.399,0,0,0,0,0.464,0,0,0.158
71,76,0.0489,0.366,0.366,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0.367
65,80,0.141,0.477,0.477,0,0,0,0,0.493,0,0,0.214
65,80,0.17,0.521,0.521,0,0,0,0,0.518,0,0,0.0857
65,80,0.173,0.377,0.377,0,0,0,0,0.523,0,0,0
68,78,0.172,0.255,0.255,0.217,0,0,0,0.523,0,0,0.0428
68,78,0.168,0.266,0.266,1,0,0,0,0.523,0,0,0.128
68,78,0.162,0.277,0.277,1,0,0,0,0.528,0,0,0
68,78,0.158,0.266,0.266,0.133,0,0,0,0.533,0,0,0.214
68,78,0.157,0.31,0.31,0,0,0,0,0.533,0,0,0
68,78,0.157,0.344,0.344,0,0,0,0,0.528,0,0,0.128
68,78,0.157,0.355,0.355,0,0,0,0,0.538,0,0,0.0428
68,78,0.269,0.432,0.432,0,0,0,0,0.63,0,0,0.171
68,78,0.399,0.587,0.587,0.717,0,0,0,0.772,0,0,0.502
68,78,0.459,0.698,0.698,0.45,0,0,0,0.787,0,0,0.42
68,78,0.58,0.742,0.742,0,0.167,0,0,0.742,0.33,0,0.299
68,78,0.742,0.787,0.787,0,0.817,0.638,0,0.698,0.672,0.0937,0.376
68,78,0.86,0.765,0.765,0,0,0.0213,0.867,0.668,0.677,0.0805,0.217
68,78,0.414,0.654,0.654,0,0,0,0.117,0.551,0,0,0
68,78,0.115,0.554,0.554,0,0,0,0,0.488,0,0,0
68,78,0.0489,0.443,0.443,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0.128
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
71,76,0.05,0.366,0.366,0,0,0,0,0.469,0,0,0.201
65,80,0.0789,0.399,0.399,0,0,0,0,0.474,0,0,0.187
65,80,0.234,0.477,0.477,0,0,0,0,0.521,0,0,0.0653
65,80,0.17,0.521,0.521,0,0,0,0,0.518,0,0,0.35
65,80,0.173,0.377,0.377,0,0,0,0,0.523,0,0,0.316
68,78,0.0489,0.255,0.255,0,0,0,0,0.465,0,0,0.0857
68,78,0.0489,0.266,0.266,0,0,0,0,0.465,0,0,0.128
68,78,0.162,0.277,0.277,0,0,0,0,0.528,0,0,0
68,78,0.158,0.266,0.266,0,0,0,0,0.533,0,0,0
68,78,0.157,0.31,0.31,0,0,0,0,0.533,0,0,0
68,78,0.157,0.344,0.344,0,0,0,0,0.528,0,0,0.0428
68,78,0.157,0.355,0.355,0.467,0,0,0,0.538,0,0,0
68,78,0.159,0.432,0.432,0.45,0,0,0,0.548,0,0,0.125
68,78,0.283,0.587,0.587,0.483,0,0,0,0.67,0,0,0.343
68,78,0.322,0.698,0.698,0,0,0,0,0.68,0,0,0.0428
68,78,0.58,0.742,0.742,0,0,0,0,0.742,0,0,0.0857
68,78,0.742,0.787,0.787,0,0,0,0,0.698,0,0,0.0428
68,78,0.59,0.765,0.765,0,0,0,0,0.6,0,0,0.0428
68,78,0.232,0.654,0.654,0,0,0,0,0.508,0,0,0.331
68,78,0.0489,0.554,0.554,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.443,0.443,0,0,0,0,0.465,0,0,0
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0.214
68,78,0.0489,0.41,0.41,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
71,76,0.0489,0.366,0.366,0,0,0,0,0.465,0,0,0
65,80,0.0489,0.399,0.399,0,0,0,0,0.465,0,0,0
65,80,0.234,0.477,0.477,0,0,0,0,0.521,0,0,0.224
65,80,0.291,0.521,0.521,0,0,0,0,0.571,0,0,0.0422
65,80,0.173,0.377,0.377,0,0,0,0,0.523,0,0,0
68,78,0.172,0.255,0.255,0,0,0,0,0.523,0,0,0.0563
68,78,0.168,0.266,0.266,0,0,0,0,0.523,0,0,0.282
68,78,0.162,0.277,0.277,0,0,0,0,0.528,0,0,0.0984
68,78,0.158,0.266,0.266,0,0,0,0,0.533,0,0,0.128
